1 -2
2 0
3 -2
4 0
5 2
6 0
7 2
8 0
9 -2
10 -4
11 -6
12 -8
13 -10
14 -8
15 -6
16 -8
17 -10
18 -8
19 -10
20 -8
21 -6
22 -4
23 -2
24 -4
25 -6
26 -8
27 -6
28 -4
29 -6
30 -8
31 -10
32 -8
33 -10
34 -8
35 -10
36 -8
37 -10
38 -12
39 -14
40 -12
41 -14
42 -12
43 -14
44 -12
45 -14
46 -16
47 -14
48 -12
49 -14
50 -12
51 -14
52 -16
53 -18
54 -16
55 -14
56 -16
57 -14
58 -16
59 -14
60 -16
61 -14
62 -16
63 -14
64 -12
65 -14
66 -12
67 -10
68 -8
69 -6
70 -4
71 -6
72 -4
73 -2
74 0
75 2
76 4
77 2
78 0
79 2
80 0
81 2
82 4
83 6
84 8
85 10
86 8
87 6
88 4
89 2
90 0
91 2
92 0
93 -2
94 -4
95 -6
96 -4
97 -2
98 0
99 2
100 0
