1.596715 0.137728
-4.692986 0.015127
-0.210964 0.156735
-0.417368 0.155731
-1.768526 0.133452
-4.635409 0.017953
-0.580577 0.154474
3.767006 0.059336
1.496057 0.140047
0.887388 0.151015
1.025784 0.148994
-2.191617 0.121295
-1.381823 0.142509
0.120402 0.156967
0.960717 0.149979
-0.189398 0.156802
-2.980456 0.093108
-3.608890 0.066484
1.139941 0.147114
3.142771 0.086538
4.819041 0.008925
1.899432 0.129933
-2.848202 0.098282
-2.005941 0.126908
-4.694184 0.015068
-1.363980 0.142878
-4.069679 0.045259
-4.142448 0.041808
-4.512605 0.023958
-1.299555 0.144169
-2.000094 0.127077
-4.300623 0.034236
0.144341 0.156918
4.295684 0.034474
4.381294 0.030340
3.358337 0.077469
-4.519312 0.023631
0.465809 0.155401
0.916319 0.150616
2.578326 0.108306
-4.034219 0.046932
-2.363785 0.115722
-2.631633 0.106385
-4.317534 0.033421
-4.382858 0.030264
2.782030 0.100808
-3.436319 0.074098
-0.657898 0.153736
0.355665 0.156100
-3.180614 0.084974
0.963813 0.149934
0.169633 0.156857
1.535078 0.139165
-4.029541 0.047152
3.340999 0.078212
1.372082 0.142711
-4.050182 0.046179
-1.562134 0.138540
2.136819 0.122995
4.748924 0.012377
3.983112 0.049332
-3.065796 0.089683
-4.877902 0.006024
-2.384153 0.115040
2.775094 0.101070
-2.698064 0.103950
1.175879 0.146483
-3.594904 0.067109
3.855726 0.055259
3.637040 0.065223
-4.572249 0.021045
3.758049 0.059745
-3.633481 0.065383
-1.336959 0.143427
-1.743191 0.134108
3.818502 0.056975
-4.662445 0.016626
2.412377 0.114087
1.338692 0.143392
-2.506441 0.110847
-4.677953 0.015865
3.038058 0.090803
1.238003 0.145348
0.917295 0.150602
-0.368924 0.156026
-3.564891 0.068445
2.146155 0.122708
2.880755 0.097024
4.348694 0.031917
-0.410823 0.155773
-2.014772 0.126650
1.137101 0.147163
-0.083823 0.157025
-0.363564 0.156056
0.988517 0.149566
0.215674 0.156719
-4.691095 0.015220
2.617807 0.106886
-0.688520 0.153419
0.552545 0.154719
-4.573550 0.020982
4.101512 0.043752
2.537117 0.109769
-2.356841 0.115954
-0.706420 0.153227
-2.853070 0.098095
-2.036909 0.126001
1.726644 0.134531
-1.174154 0.146514
0.562046 0.154637
-3.828761 0.056503
0.809017 0.152033
-2.671741 0.104921
3.794848 0.058061
4.991540 0.000417
-0.881803 0.151091
-3.569305 0.068249
0.980738 0.149683
2.021720 0.126447
-2.742407 0.102300
-4.038432 0.046733
0.184275 0.156816
-2.678953 0.104655
1.193984 0.146158
-4.754117 0.012122
-0.578296 0.154494
-3.235414 0.082687
2.992055 0.092646
-3.309932 0.079538
-4.015745 0.047801
-0.644692 0.153869
4.011682 0.047992
4.270334 0.035693
2.410811 0.114140
-2.889407 0.096688
-0.359911 0.156077
4.941261 0.002898
1.348392 0.143196
-2.937632 0.094801
-4.028911 0.047181
0.075770 0.157035
2.812103 0.099665
1.563462 0.138509
2.005563 0.126919
-4.833431 0.008216
3.991387 0.048944
-4.865114 0.006654
3.675351 0.063498
-1.725971 0.134548
1.881271 0.130435
-4.790894 0.010312
-2.562847 0.108858
3.488678 0.071810
-1.563079 0.138518
-3.456295 0.073228
4.400558 0.029407
3.162080 0.085741
2.604375 0.107371
-1.949956 0.128516
0.407770 0.155792
-1.697269 0.135274
