1 -1
2 0
3 1
4 0
5 1
6 0
7 -1
8 -2
9 -1
10 0
11 -1
12 0
13 -1
14 -2
15 -1
16 -2
17 -1
18 -2
19 -1
20 0
21 1
22 0
23 1
24 2
25 1
26 0
27 -1
28 -2
29 -3
30 -2
31 -3
32 -2
33 -3
34 -2
35 -3
36 -2
37 -1
38 0
39 -1
40 -2
41 -3
42 -4
43 -5
44 -4
45 -5
46 -4
47 -3
48 -4
49 -3
50 -2
51 -3
52 -4
53 -5
54 -4
55 -3
56 -2
57 -1
58 0
59 1
60 0
61 1
62 0
63 1
64 2
65 3
66 2
67 1
68 0
69 1
70 0
71 1
72 2
73 3
74 2
75 1
76 2
77 3
78 2
79 3
80 2
81 3
82 2
83 3
84 2
85 1
86 0
87 1
88 0
89 1
90 2
91 1
92 0
93 -1
94 -2
95 -1
96 -2
97 -3
98 -2
99 -3
100 -4
